x,y,das,treatment,area,source,date
563753.8585586956,5705617.34088,166.0,treated,non-inoculated,observation,2022-09-13
563756.914334058,5705617.34088,166.0,treated,non-inoculated,observation,2022-09-13
563759.9701094202,5705617.34088,166.0,treated,non-inoculated,observation,2022-09-13
563763.0258847827,5705617.34088,166.0,treated,non-inoculated,observation,2022-09-13
563766.081660145,5705617.34088,166.0,treated,non-inoculated,observation,2022-09-13
563674.4083992754,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563680.51995,5705612.23152,167.0,treated,non-inoculated,observation,2022-09-14
563683.5757253623,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563689.6872760869,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563692.7430514493,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563695.7988268116,5705612.23152,167.0,treated,non-inoculated,observation,2022-09-14
563698.8546021739,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563701.9103775362,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563704.9661528985,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563708.0219282608,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563711.0777036232,5705612.23152,161.0,treated,non-inoculated,observation,2022-09-08
563741.6354572463,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563744.6912326087,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563747.747007971,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563750.8027833333,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563753.8585586956,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563756.914334058,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563759.9701094202,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563763.0258847827,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563766.081660145,5705612.23152,166.0,treated,non-inoculated,observation,2022-09-13
563674.4083992754,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563680.51995,5705607.12216,167.0,treated,non-inoculated,observation,2022-09-14
563683.5757253623,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563689.6872760869,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563692.7430514493,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563695.7988268116,5705607.12216,167.0,treated,non-inoculated,observation,2022-09-14
563698.8546021739,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563701.9103775362,5705607.12216,154.0,treated,non-inoculated,observation,2022-09-01
563704.9661528985,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563708.0219282608,5705607.12216,151.0,treated,non-inoculated,observation,2022-08-29
563711.0777036232,5705607.12216,160.0,treated,non-inoculated,observation,2022-09-07
563714.1334789855,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563717.1892543478,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563720.2450297101,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563723.3008050724,5705607.12216,164.0,treated,non-inoculated,observation,2022-09-11
563726.3565804348,5705607.12216,156.0,treated,non-inoculated,observation,2022-09-03
563729.4123557971,5705607.12216,160.0,treated,non-inoculated,observation,2022-09-07
563732.4681311594,5705607.12216,159.0,treated,non-inoculated,observation,2022-09-06
563735.5239065217,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563738.579681884,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563741.6354572463,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563744.6912326087,5705607.12216,157.0,treated,non-inoculated,observation,2022-09-04
563747.747007971,5705607.12216,157.0,treated,non-inoculated,observation,2022-09-04
563750.8027833333,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563753.8585586956,5705607.12216,163.0,treated,non-inoculated,observation,2022-09-10
563756.914334058,5705607.12216,157.0,treated,non-inoculated,observation,2022-09-04
563759.9701094202,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563763.0258847827,5705607.12216,166.0,treated,non-inoculated,observation,2022-09-13
563766.081660145,5705607.12216,154.0,treated,non-inoculated,observation,2022-09-01
563674.4083992754,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563677.4641746377,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563680.51995,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563683.5757253623,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563686.6315007246,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563689.6872760869,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563692.7430514493,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563695.7988268116,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563698.8546021739,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563701.9103775362,5705602.012800001,154.0,treated,non-inoculated,observation,2022-09-01
563704.9661528985,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563708.0219282608,5705602.012800001,151.0,treated,non-inoculated,observation,2022-08-29
563711.0777036232,5705602.012800001,160.0,treated,non-inoculated,observation,2022-09-07
563714.1334789855,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563717.1892543478,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563720.2450297101,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563723.3008050724,5705602.012800001,164.0,treated,non-inoculated,observation,2022-09-11
563726.3565804348,5705602.012800001,156.0,treated,non-inoculated,observation,2022-09-03
563729.4123557971,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563732.4681311594,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563735.5239065217,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563738.579681884,5705602.012800001,154.0,treated,non-inoculated,observation,2022-09-01
563741.6354572463,5705602.012800001,150.0,treated,non-inoculated,observation,2022-08-28
563744.6912326087,5705602.012800001,156.0,treated,non-inoculated,observation,2022-09-03
563747.747007971,5705602.012800001,156.0,treated,non-inoculated,observation,2022-09-03
563750.8027833333,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563753.8585586956,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563756.914334058,5705602.012800001,157.0,treated,non-inoculated,observation,2022-09-04
563759.9701094202,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563763.0258847827,5705602.012800001,166.0,treated,non-inoculated,observation,2022-09-13
563766.081660145,5705602.012800001,155.0,treated,non-inoculated,observation,2022-09-02
563671.352623913,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563674.4083992754,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563677.4641746377,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563680.51995,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563683.5757253623,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563686.6315007246,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563689.6872760869,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563692.7430514493,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563695.7988268116,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563698.8546021739,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563701.9103775362,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563704.9661528985,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563708.0219282608,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563711.0777036232,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563714.1334789855,5705596.9034400005,164.0,treated,non-inoculated,observation,2022-09-11
563717.1892543478,5705596.9034400005,164.0,treated,non-inoculated,observation,2022-09-11
563720.2450297101,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563723.3008050724,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563726.3565804348,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563729.4123557971,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563732.4681311594,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563735.5239065217,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563738.579681884,5705596.9034400005,154.0,treated,non-inoculated,observation,2022-09-01
563741.6354572463,5705596.9034400005,150.0,treated,non-inoculated,observation,2022-08-28
563744.6912326087,5705596.9034400005,150.0,treated,non-inoculated,observation,2022-08-28
563747.747007971,5705596.9034400005,156.0,treated,non-inoculated,observation,2022-09-03
563750.8027833333,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563753.8585586956,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563756.914334058,5705596.9034400005,145.0,treated,non-inoculated,observation,2022-08-23
563759.9701094202,5705596.9034400005,166.0,treated,non-inoculated,observation,2022-09-13
563763.0258847827,5705596.9034400005,154.0,treated,non-inoculated,observation,2022-09-01
563766.081660145,5705596.9034400005,136.0,treated,non-inoculated,observation,2022-08-14
563723.3008050724,5705591.79408,166.0,treated,non-inoculated,observation,2022-09-13
563726.3565804348,5705591.79408,154.0,treated,non-inoculated,observation,2022-09-01
563729.4123557971,5705591.79408,166.0,treated,non-inoculated,observation,2022-09-13
563732.4681311594,5705591.79408,166.0,treated,non-inoculated,observation,2022-09-13
563735.5239065217,5705591.79408,154.0,treated,non-inoculated,observation,2022-09-01
563738.579681884,5705591.79408,97.0,treated,non-inoculated,observation,2022-07-06
563741.6354572463,5705591.79408,97.0,treated,non-inoculated,observation,2022-07-06
563744.6912326087,5705591.79408,97.0,treated,non-inoculated,observation,2022-07-06
563747.747007971,5705591.79408,97.0,treated,non-inoculated,observation,2022-07-06
563750.8027833333,5705591.79408,163.0,treated,non-inoculated,observation,2022-09-10
563753.8585586956,5705591.79408,166.0,treated,non-inoculated,observation,2022-09-13
563756.914334058,5705591.79408,145.0,treated,non-inoculated,observation,2022-08-23
563759.9701094202,5705591.79408,166.0,treated,non-inoculated,observation,2022-09-13
563763.0258847827,5705591.79408,154.0,treated,non-inoculated,observation,2022-09-01
563766.081660145,5705591.79408,136.0,treated,non-inoculated,observation,2022-08-14
563594.958239855,5705714.4187199995,153.0,untreated,non-inoculated,observation,2022-08-31
563598.0140152173,5705714.4187199995,146.0,untreated,non-inoculated,observation,2022-08-24
563601.0697905796,5705714.4187199995,145.0,untreated,non-inoculated,observation,2022-08-23
563604.125565942,5705714.4187199995,153.0,untreated,non-inoculated,observation,2022-08-31
563607.1813413043,5705714.4187199995,144.0,untreated,non-inoculated,observation,2022-08-22
563610.2371166666,5705714.4187199995,166.0,untreated,non-inoculated,observation,2022-09-13
563613.2928920289,5705714.4187199995,125.0,untreated,non-inoculated,observation,2022-08-03
563616.3486673912,5705714.4187199995,145.0,untreated,non-inoculated,observation,2022-08-23
563619.4044427535,5705714.4187199995,145.0,untreated,non-inoculated,observation,2022-08-23
563622.460218116,5705714.4187199995,125.0,untreated,non-inoculated,observation,2022-08-03
563625.5159934782,5705714.4187199995,125.0,untreated,non-inoculated,observation,2022-08-03
563628.5717688405,5705714.4187199995,144.0,untreated,non-inoculated,observation,2022-08-22
563631.6275442028,5705714.4187199995,152.0,untreated,non-inoculated,observation,2022-08-30
563634.6833195651,5705714.4187199995,147.0,untreated,non-inoculated,observation,2022-08-25
563637.7390949274,5705714.4187199995,146.0,untreated,non-inoculated,observation,2022-08-24
563640.7948702899,5705714.4187199995,148.0,untreated,non-inoculated,observation,2022-08-26
563643.8506456522,5705714.4187199995,142.0,untreated,non-inoculated,observation,2022-08-20
563646.9064210145,5705714.4187199995,142.0,untreated,non-inoculated,observation,2022-08-20
563649.9621963768,5705714.4187199995,156.0,untreated,non-inoculated,observation,2022-09-03
563653.017971739,5705714.4187199995,140.0,untreated,non-inoculated,observation,2022-08-18
563656.0737471015,5705714.4187199995,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705714.4187199995,153.0,untreated,non-inoculated,observation,2022-08-31
563662.1852978261,5705714.4187199995,148.0,untreated,non-inoculated,observation,2022-08-26
563665.2410731884,5705714.4187199995,166.0,untreated,non-inoculated,observation,2022-09-13
563671.352623913,5705714.4187199995,167.0,untreated,non-inoculated,observation,2022-09-14
563674.4083992754,5705714.4187199995,167.0,untreated,non-inoculated,observation,2022-09-14
563677.4641746377,5705714.4187199995,167.0,untreated,non-inoculated,observation,2022-09-14
563680.51995,5705714.4187199995,140.0,untreated,non-inoculated,observation,2022-08-18
563683.5757253623,5705714.4187199995,166.0,untreated,non-inoculated,observation,2022-09-13
563686.6315007246,5705714.4187199995,167.0,untreated,non-inoculated,observation,2022-09-14
563594.958239855,5705709.309359999,153.0,untreated,non-inoculated,observation,2022-08-31
563598.0140152173,5705709.309359999,146.0,untreated,non-inoculated,observation,2022-08-24
563601.0697905796,5705709.309359999,145.0,untreated,non-inoculated,observation,2022-08-23
563604.125565942,5705709.309359999,153.0,untreated,non-inoculated,observation,2022-08-31
563607.1813413043,5705709.309359999,153.0,untreated,non-inoculated,observation,2022-08-31
563613.2928920289,5705709.309359999,152.0,untreated,non-inoculated,observation,2022-08-30
563616.3486673912,5705709.309359999,167.0,untreated,non-inoculated,observation,2022-09-14
563619.4044427535,5705709.309359999,167.0,untreated,non-inoculated,observation,2022-09-14
563622.460218116,5705709.309359999,142.0,untreated,non-inoculated,observation,2022-08-20
563625.5159934782,5705709.309359999,140.0,untreated,non-inoculated,observation,2022-08-18
563628.5717688405,5705709.309359999,125.0,untreated,non-inoculated,observation,2022-08-03
563631.6275442028,5705709.309359999,153.0,untreated,non-inoculated,observation,2022-08-31
563634.6833195651,5705709.309359999,144.0,untreated,non-inoculated,observation,2022-08-22
563637.7390949274,5705709.309359999,163.0,untreated,non-inoculated,observation,2022-09-10
563640.7948702899,5705709.309359999,125.0,untreated,non-inoculated,observation,2022-08-03
563643.8506456522,5705709.309359999,155.0,untreated,non-inoculated,observation,2022-09-02
563646.9064210145,5705709.309359999,155.0,untreated,non-inoculated,observation,2022-09-02
563649.9621963768,5705709.309359999,140.0,untreated,non-inoculated,observation,2022-08-18
563653.017971739,5705709.309359999,125.0,untreated,non-inoculated,observation,2022-08-03
563656.0737471015,5705709.309359999,166.0,untreated,non-inoculated,observation,2022-09-13
563659.1295224638,5705709.309359999,154.0,untreated,non-inoculated,observation,2022-09-01
563662.1852978261,5705709.309359999,156.0,untreated,non-inoculated,observation,2022-09-03
563665.2410731884,5705709.309359999,166.0,untreated,non-inoculated,observation,2022-09-13
563668.2968485507,5705709.309359999,167.0,untreated,non-inoculated,observation,2022-09-14
563671.352623913,5705709.309359999,146.0,untreated,non-inoculated,observation,2022-08-24
563674.4083992754,5705709.309359999,146.0,untreated,non-inoculated,observation,2022-08-24
563680.51995,5705709.309359999,147.0,untreated,non-inoculated,observation,2022-08-25
563683.5757253623,5705709.309359999,132.0,untreated,non-inoculated,observation,2022-08-10
563686.6315007246,5705709.309359999,167.0,untreated,non-inoculated,observation,2022-09-14
563594.958239855,5705704.199999999,154.0,untreated,non-inoculated,observation,2022-09-01
563598.0140152173,5705704.199999999,143.0,untreated,non-inoculated,observation,2022-08-21
563601.0697905796,5705704.199999999,125.0,untreated,non-inoculated,observation,2022-08-03
563604.125565942,5705704.199999999,153.0,untreated,non-inoculated,observation,2022-08-31
563607.1813413043,5705704.199999999,153.0,untreated,non-inoculated,observation,2022-08-31
563613.2928920289,5705704.199999999,152.0,untreated,non-inoculated,observation,2022-08-30
563616.3486673912,5705704.199999999,152.0,untreated,non-inoculated,observation,2022-08-30
563619.4044427535,5705704.199999999,167.0,untreated,non-inoculated,observation,2022-09-14
563622.460218116,5705704.199999999,142.0,untreated,non-inoculated,observation,2022-08-20
563625.5159934782,5705704.199999999,140.0,untreated,non-inoculated,observation,2022-08-18
563628.5717688405,5705704.199999999,125.0,untreated,non-inoculated,observation,2022-08-03
563631.6275442028,5705704.199999999,153.0,untreated,non-inoculated,observation,2022-08-31
563634.6833195651,5705704.199999999,140.0,untreated,non-inoculated,observation,2022-08-18
563637.7390949274,5705704.199999999,125.0,untreated,non-inoculated,observation,2022-08-03
563640.7948702899,5705704.199999999,142.0,untreated,non-inoculated,observation,2022-08-20
563643.8506456522,5705704.199999999,140.0,untreated,non-inoculated,observation,2022-08-18
563646.9064210145,5705704.199999999,140.0,untreated,non-inoculated,observation,2022-08-18
563649.9621963768,5705704.199999999,143.0,untreated,non-inoculated,observation,2022-08-21
563653.017971739,5705704.199999999,151.0,untreated,non-inoculated,observation,2022-08-29
563656.0737471015,5705704.199999999,153.0,untreated,non-inoculated,observation,2022-08-31
563659.1295224638,5705704.199999999,152.0,untreated,non-inoculated,observation,2022-08-30
563662.1852978261,5705704.199999999,154.0,untreated,non-inoculated,observation,2022-09-01
563665.2410731884,5705704.199999999,144.0,untreated,non-inoculated,observation,2022-08-22
563668.2968485507,5705704.199999999,167.0,untreated,non-inoculated,observation,2022-09-14
563671.352623913,5705704.199999999,167.0,untreated,non-inoculated,observation,2022-09-14
563674.4083992754,5705704.199999999,167.0,untreated,non-inoculated,observation,2022-09-14
563677.4641746377,5705704.199999999,153.0,untreated,non-inoculated,observation,2022-08-31
563680.51995,5705704.199999999,166.0,untreated,non-inoculated,observation,2022-09-13
563683.5757253623,5705704.199999999,167.0,untreated,non-inoculated,observation,2022-09-14
563686.6315007246,5705704.199999999,154.0,untreated,non-inoculated,observation,2022-09-01
563594.958239855,5705699.090639999,140.0,untreated,non-inoculated,observation,2022-08-18
563598.0140152173,5705699.090639999,153.0,untreated,non-inoculated,observation,2022-08-31
563601.0697905796,5705699.090639999,144.0,untreated,non-inoculated,observation,2022-08-22
563604.125565942,5705699.090639999,141.0,untreated,non-inoculated,observation,2022-08-19
563607.1813413043,5705699.090639999,154.0,untreated,non-inoculated,observation,2022-09-01
563610.2371166666,5705699.090639999,144.0,untreated,non-inoculated,observation,2022-08-22
563613.2928920289,5705699.090639999,160.0,untreated,non-inoculated,observation,2022-09-07
563616.3486673912,5705699.090639999,160.0,untreated,non-inoculated,observation,2022-09-07
563619.4044427535,5705699.090639999,132.0,untreated,non-inoculated,observation,2022-08-10
563622.460218116,5705699.090639999,125.0,untreated,non-inoculated,observation,2022-08-03
563625.5159934782,5705699.090639999,141.0,untreated,non-inoculated,observation,2022-08-19
563637.7390949274,5705699.090639999,125.0,untreated,non-inoculated,observation,2022-08-03
563640.7948702899,5705699.090639999,142.0,untreated,non-inoculated,observation,2022-08-20
563643.8506456522,5705699.090639999,142.0,untreated,non-inoculated,observation,2022-08-20
563646.9064210145,5705699.090639999,140.0,untreated,non-inoculated,observation,2022-08-18
563649.9621963768,5705699.090639999,143.0,untreated,non-inoculated,observation,2022-08-21
563653.017971739,5705699.090639999,151.0,untreated,non-inoculated,observation,2022-08-29
563656.0737471015,5705699.090639999,153.0,untreated,non-inoculated,observation,2022-08-31
563659.1295224638,5705699.090639999,152.0,untreated,non-inoculated,observation,2022-08-30
563662.1852978261,5705699.090639999,167.0,untreated,non-inoculated,observation,2022-09-14
563665.2410731884,5705699.090639999,157.0,untreated,non-inoculated,observation,2022-09-04
563677.4641746377,5705699.090639999,166.0,untreated,non-inoculated,observation,2022-09-13
563680.51995,5705699.090639999,167.0,untreated,non-inoculated,observation,2022-09-14
563683.5757253623,5705699.090639999,166.0,untreated,non-inoculated,observation,2022-09-13
563686.6315007246,5705699.090639999,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705693.98128,125.0,untreated,non-inoculated,observation,2022-08-03
563598.0140152173,5705693.98128,151.0,untreated,non-inoculated,observation,2022-08-29
563601.0697905796,5705693.98128,140.0,untreated,non-inoculated,observation,2022-08-18
563604.125565942,5705693.98128,140.0,untreated,non-inoculated,observation,2022-08-18
563607.1813413043,5705693.98128,159.0,untreated,non-inoculated,observation,2022-09-06
563610.2371166666,5705693.98128,141.0,untreated,non-inoculated,observation,2022-08-19
563613.2928920289,5705693.98128,154.0,untreated,non-inoculated,observation,2022-09-01
563616.3486673912,5705693.98128,154.0,untreated,non-inoculated,observation,2022-09-01
563646.9064210145,5705693.98128,154.0,untreated,non-inoculated,observation,2022-09-01
563649.9621963768,5705693.98128,150.0,untreated,non-inoculated,observation,2022-08-28
563653.017971739,5705693.98128,162.0,untreated,non-inoculated,observation,2022-09-09
563656.0737471015,5705693.98128,146.0,untreated,non-inoculated,observation,2022-08-24
563659.1295224638,5705693.98128,154.0,untreated,non-inoculated,observation,2022-09-01
563662.1852978261,5705693.98128,167.0,untreated,non-inoculated,observation,2022-09-14
563665.2410731884,5705693.98128,157.0,untreated,non-inoculated,observation,2022-09-04
563677.4641746377,5705693.98128,166.0,untreated,non-inoculated,observation,2022-09-13
563680.51995,5705693.98128,167.0,untreated,non-inoculated,observation,2022-09-14
563683.5757253623,5705693.98128,166.0,untreated,non-inoculated,observation,2022-09-13
563594.958239855,5705688.87192,125.0,untreated,non-inoculated,observation,2022-08-03
563598.0140152173,5705688.87192,154.0,untreated,non-inoculated,observation,2022-09-01
563601.0697905796,5705688.87192,125.0,untreated,non-inoculated,observation,2022-08-03
563604.125565942,5705688.87192,144.0,untreated,non-inoculated,observation,2022-08-22
563607.1813413043,5705688.87192,144.0,untreated,non-inoculated,observation,2022-08-22
563610.2371166666,5705688.87192,154.0,untreated,non-inoculated,observation,2022-09-01
563613.2928920289,5705688.87192,125.0,untreated,non-inoculated,observation,2022-08-03
563649.9621963768,5705688.87192,149.0,untreated,non-inoculated,observation,2022-08-27
563653.017971739,5705688.87192,143.0,untreated,non-inoculated,observation,2022-08-21
563656.0737471015,5705688.87192,138.0,untreated,non-inoculated,observation,2022-08-16
563659.1295224638,5705688.87192,140.0,untreated,non-inoculated,observation,2022-08-18
563662.1852978261,5705688.87192,154.0,untreated,non-inoculated,observation,2022-09-01
563665.2410731884,5705688.87192,140.0,untreated,non-inoculated,observation,2022-08-18
563668.2968485507,5705688.87192,154.0,untreated,non-inoculated,observation,2022-09-01
563671.352623913,5705688.87192,154.0,untreated,non-inoculated,observation,2022-09-01
563674.4083992754,5705688.87192,142.0,untreated,non-inoculated,observation,2022-08-20
563677.4641746377,5705688.87192,164.0,untreated,non-inoculated,observation,2022-09-11
563680.51995,5705688.87192,167.0,untreated,non-inoculated,observation,2022-09-14
563683.5757253623,5705688.87192,161.0,untreated,non-inoculated,observation,2022-09-08
563591.9024644927,5705683.76256,124.0,untreated,non-inoculated,observation,2022-08-02
563594.958239855,5705683.76256,141.0,untreated,non-inoculated,observation,2022-08-19
563598.0140152173,5705683.76256,139.0,untreated,non-inoculated,observation,2022-08-17
563601.0697905796,5705683.76256,125.0,untreated,non-inoculated,observation,2022-08-03
563604.125565942,5705683.76256,160.0,untreated,non-inoculated,observation,2022-09-07
563607.1813413043,5705683.76256,125.0,untreated,non-inoculated,observation,2022-08-03
563610.2371166666,5705683.76256,153.0,untreated,non-inoculated,observation,2022-08-31
563653.017971739,5705683.76256,142.0,untreated,non-inoculated,observation,2022-08-20
563656.0737471015,5705683.76256,154.0,untreated,non-inoculated,observation,2022-09-01
563659.1295224638,5705683.76256,145.0,untreated,non-inoculated,observation,2022-08-23
563662.1852978261,5705683.76256,140.0,untreated,non-inoculated,observation,2022-08-18
563665.2410731884,5705683.76256,156.0,untreated,non-inoculated,observation,2022-09-03
563674.4083992754,5705683.76256,159.0,untreated,non-inoculated,observation,2022-09-06
563680.51995,5705683.76256,167.0,untreated,non-inoculated,observation,2022-09-14
563683.5757253623,5705683.76256,157.0,untreated,non-inoculated,observation,2022-09-04
563591.9024644927,5705678.6532,149.0,untreated,non-inoculated,observation,2022-08-27
563594.958239855,5705678.6532,154.0,untreated,non-inoculated,observation,2022-09-01
563598.0140152173,5705678.6532,154.0,untreated,non-inoculated,observation,2022-09-01
563601.0697905796,5705678.6532,161.0,untreated,non-inoculated,observation,2022-09-08
563604.125565942,5705678.6532,153.0,untreated,non-inoculated,observation,2022-08-31
563607.1813413043,5705678.6532,140.0,untreated,non-inoculated,observation,2022-08-18
563610.2371166666,5705678.6532,121.0,untreated,non-inoculated,observation,2022-07-30
563653.017971739,5705678.6532,154.0,untreated,non-inoculated,observation,2022-09-01
563656.0737471015,5705678.6532,154.0,untreated,non-inoculated,observation,2022-09-01
563659.1295224638,5705678.6532,147.0,untreated,non-inoculated,observation,2022-08-25
563588.8466891304,5705673.5438399995,164.0,untreated,non-inoculated,observation,2022-09-11
563591.9024644927,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563594.958239855,5705673.5438399995,140.0,untreated,non-inoculated,observation,2022-08-18
563598.0140152173,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563601.0697905796,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563604.125565942,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563607.1813413043,5705673.5438399995,133.0,untreated,non-inoculated,observation,2022-08-11
563610.2371166666,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563653.017971739,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563656.0737471015,5705673.5438399995,152.0,untreated,non-inoculated,observation,2022-08-30
563659.1295224638,5705673.5438399995,166.0,untreated,non-inoculated,observation,2022-09-13
563662.1852978261,5705673.5438399995,138.0,untreated,non-inoculated,observation,2022-08-16
563665.2410731884,5705673.5438399995,167.0,untreated,non-inoculated,observation,2022-09-14
563668.2968485507,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563671.352623913,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563674.4083992754,5705673.5438399995,149.0,untreated,non-inoculated,observation,2022-08-27
563677.4641746377,5705673.5438399995,125.0,untreated,non-inoculated,observation,2022-08-03
563680.51995,5705673.5438399995,124.0,untreated,non-inoculated,observation,2022-08-02
563588.8466891304,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563591.9024644927,5705668.434479999,153.0,untreated,non-inoculated,observation,2022-08-31
563594.958239855,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563598.0140152173,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563601.0697905796,5705668.434479999,158.0,untreated,non-inoculated,observation,2022-09-05
563604.125565942,5705668.434479999,166.0,untreated,non-inoculated,observation,2022-09-13
563607.1813413043,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563610.2371166666,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563613.2928920289,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563649.9621963768,5705668.434479999,153.0,untreated,non-inoculated,observation,2022-08-31
563653.017971739,5705668.434479999,167.0,untreated,non-inoculated,observation,2022-09-14
563659.1295224638,5705668.434479999,167.0,untreated,non-inoculated,observation,2022-09-14
563662.1852978261,5705668.434479999,154.0,untreated,non-inoculated,observation,2022-09-01
563665.2410731884,5705668.434479999,167.0,untreated,non-inoculated,observation,2022-09-14
563668.2968485507,5705668.434479999,167.0,untreated,non-inoculated,observation,2022-09-14
563671.352623913,5705668.434479999,142.0,untreated,non-inoculated,observation,2022-08-20
563674.4083992754,5705668.434479999,166.0,untreated,non-inoculated,observation,2022-09-13
563677.4641746377,5705668.434479999,167.0,untreated,non-inoculated,observation,2022-09-14
563680.51995,5705668.434479999,159.0,untreated,non-inoculated,observation,2022-09-06
563588.8466891304,5705663.32512,166.0,untreated,non-inoculated,observation,2022-09-13
563591.9024644927,5705663.32512,146.0,untreated,non-inoculated,observation,2022-08-24
