x,y,das,treatment,area,source,date
563701.0617937924,5705607.80278538,154.0,treated,non-inoculated,observation,2022-09-01
563704.4208896268,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563707.7799854613,5705607.80278538,151.0,treated,non-inoculated,observation,2022-08-29
563711.1390812957,5705607.80278538,160.0,treated,non-inoculated,observation,2022-09-07
563714.4981771302,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563717.8572729647,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563721.2163687991,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563734.652752137,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563738.0118479715,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563741.3709438059,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563744.7300396404,5705607.80278538,157.0,treated,non-inoculated,observation,2022-09-04
563748.0891354749,5705607.80278538,157.0,treated,non-inoculated,observation,2022-09-04
563751.4482313093,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563754.8073271438,5705607.80278538,163.0,treated,non-inoculated,observation,2022-09-10
563758.1664229783,5705607.80278538,157.0,treated,non-inoculated,observation,2022-09-04
563761.5255188127,5705607.80278538,166.0,treated,non-inoculated,observation,2022-09-13
563764.8846146471,5705607.80278538,154.0,treated,non-inoculated,observation,2022-09-01
563674.1890271166,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563677.5481229511,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563680.9072187856,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563684.26631462,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563687.6254104545,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563690.984506289,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563694.3436021234,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563697.7026979579,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563701.0617937924,5705604.443689545,154.0,treated,non-inoculated,observation,2022-09-01
563704.4208896268,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563707.7799854613,5705604.443689545,151.0,treated,non-inoculated,observation,2022-08-29
563711.1390812957,5705604.443689545,160.0,treated,non-inoculated,observation,2022-09-07
563714.4981771302,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563717.8572729647,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563721.2163687991,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563724.5754646336,5705604.443689545,164.0,treated,non-inoculated,observation,2022-09-11
563727.9345604681,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563731.2936563025,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563734.652752137,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563738.0118479715,5705604.443689545,154.0,treated,non-inoculated,observation,2022-09-01
563741.3709438059,5705604.443689545,150.0,treated,non-inoculated,observation,2022-08-28
563744.7300396404,5705604.443689545,156.0,treated,non-inoculated,observation,2022-09-03
563748.0891354749,5705604.443689545,156.0,treated,non-inoculated,observation,2022-09-03
563751.4482313093,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563754.8073271438,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563758.1664229783,5705604.443689545,157.0,treated,non-inoculated,observation,2022-09-04
563761.5255188127,5705604.443689545,166.0,treated,non-inoculated,observation,2022-09-13
563764.8846146471,5705604.443689545,155.0,treated,non-inoculated,observation,2022-09-02
563674.1890271166,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563677.5481229511,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563680.9072187856,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563684.26631462,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563687.6254104545,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563690.984506289,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563694.3436021234,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563697.7026979579,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563701.0617937924,5705601.0845937105,154.0,treated,non-inoculated,observation,2022-09-01
563704.4208896268,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563707.7799854613,5705601.0845937105,151.0,treated,non-inoculated,observation,2022-08-29
563711.1390812957,5705601.0845937105,160.0,treated,non-inoculated,observation,2022-09-07
563714.4981771302,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563717.8572729647,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563721.2163687991,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563724.5754646336,5705601.0845937105,164.0,treated,non-inoculated,observation,2022-09-11
563727.9345604681,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563731.2936563025,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563734.652752137,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563738.0118479715,5705601.0845937105,154.0,treated,non-inoculated,observation,2022-09-01
563741.3709438059,5705601.0845937105,150.0,treated,non-inoculated,observation,2022-08-28
563744.7300396404,5705601.0845937105,156.0,treated,non-inoculated,observation,2022-09-03
563748.0891354749,5705601.0845937105,156.0,treated,non-inoculated,observation,2022-09-03
563751.4482313093,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563754.8073271438,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563758.1664229783,5705601.0845937105,157.0,treated,non-inoculated,observation,2022-09-04
563761.5255188127,5705601.0845937105,166.0,treated,non-inoculated,observation,2022-09-13
563764.8846146471,5705601.0845937105,155.0,treated,non-inoculated,observation,2022-09-02
563674.1890271166,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563677.5481229511,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563680.9072187856,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563684.26631462,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563687.6254104545,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563690.984506289,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563694.3436021234,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563697.7026979579,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563701.0617937924,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563704.4208896268,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563707.7799854613,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563711.1390812957,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563714.4981771302,5705597.725497876,164.0,treated,non-inoculated,observation,2022-09-11
563717.8572729647,5705597.725497876,164.0,treated,non-inoculated,observation,2022-09-11
563721.2163687991,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563724.5754646336,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563727.9345604681,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563731.2936563025,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563734.652752137,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563738.0118479715,5705597.725497876,154.0,treated,non-inoculated,observation,2022-09-01
563741.3709438059,5705597.725497876,150.0,treated,non-inoculated,observation,2022-08-28
563744.7300396404,5705597.725497876,150.0,treated,non-inoculated,observation,2022-08-28
563748.0891354749,5705597.725497876,156.0,treated,non-inoculated,observation,2022-09-03
563751.4482313093,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563754.8073271438,5705597.725497876,166.0,treated,non-inoculated,observation,2022-09-13
563758.1664229783,5705597.725497876,145.0,treated,non-inoculated,observation,2022-08-23
563761.5255188127,5705597.725497876,154.0,treated,non-inoculated,observation,2022-09-01
563764.8846146471,5705597.725497876,136.0,treated,non-inoculated,observation,2022-08-14
563670.8299312822,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563674.1890271166,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563677.5481229511,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563680.9072187856,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563684.26631462,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563687.6254104545,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563690.984506289,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563694.3436021234,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563697.7026979579,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563701.0617937924,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563704.4208896268,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563707.7799854613,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563711.1390812957,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563714.4981771302,5705594.366402042,164.0,treated,non-inoculated,observation,2022-09-11
563717.8572729647,5705594.366402042,164.0,treated,non-inoculated,observation,2022-09-11
563721.2163687991,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563724.5754646336,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563727.9345604681,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563731.2936563025,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563734.652752137,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563738.0118479715,5705594.366402042,154.0,treated,non-inoculated,observation,2022-09-01
563741.3709438059,5705594.366402042,150.0,treated,non-inoculated,observation,2022-08-28
563744.7300396404,5705594.366402042,150.0,treated,non-inoculated,observation,2022-08-28
563748.0891354749,5705594.366402042,156.0,treated,non-inoculated,observation,2022-09-03
563751.4482313093,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563754.8073271438,5705594.366402042,166.0,treated,non-inoculated,observation,2022-09-13
563758.1664229783,5705594.366402042,145.0,treated,non-inoculated,observation,2022-08-23
563761.5255188127,5705594.366402042,154.0,treated,non-inoculated,observation,2022-09-01
563764.8846146471,5705594.366402042,136.0,treated,non-inoculated,observation,2022-08-14
563724.5754646336,5705591.007306207,166.0,treated,non-inoculated,observation,2022-09-13
563727.9345604681,5705591.007306207,166.0,treated,non-inoculated,observation,2022-09-13
563731.2936563025,5705591.007306207,166.0,treated,non-inoculated,observation,2022-09-13
563734.652752137,5705591.007306207,154.0,treated,non-inoculated,observation,2022-09-01
563738.0118479715,5705591.007306207,97.0,treated,non-inoculated,observation,2022-07-06
563741.3709438059,5705591.007306207,97.0,treated,non-inoculated,observation,2022-07-06
563744.7300396404,5705591.007306207,97.0,treated,non-inoculated,observation,2022-07-06
563748.0891354749,5705591.007306207,97.0,treated,non-inoculated,observation,2022-07-06
563751.4482313093,5705591.007306207,163.0,treated,non-inoculated,observation,2022-09-10
563754.8073271438,5705591.007306207,166.0,treated,non-inoculated,observation,2022-09-13
563758.1664229783,5705591.007306207,145.0,treated,non-inoculated,observation,2022-08-23
563761.5255188127,5705591.007306207,154.0,treated,non-inoculated,observation,2022-09-01
563764.8846146471,5705591.007306207,136.0,treated,non-inoculated,observation,2022-08-14
563596.929822924,5705715.293852082,146.0,untreated,non-inoculated,observation,2022-08-24
563600.2889187584,5705715.293852082,145.0,untreated,non-inoculated,observation,2022-08-23
563603.6480145928,5705715.293852082,153.0,untreated,non-inoculated,observation,2022-08-31
563607.0071104274,5705715.293852082,144.0,untreated,non-inoculated,observation,2022-08-22
563610.3662062618,5705715.293852082,166.0,untreated,non-inoculated,observation,2022-09-13
563613.7253020962,5705715.293852082,125.0,untreated,non-inoculated,observation,2022-08-03
563617.0843979308,5705715.293852082,145.0,untreated,non-inoculated,observation,2022-08-23
563620.4434937652,5705715.293852082,145.0,untreated,non-inoculated,observation,2022-08-23
563623.8025895996,5705715.293852082,125.0,untreated,non-inoculated,observation,2022-08-03
563627.1616854342,5705715.293852082,144.0,untreated,non-inoculated,observation,2022-08-22
563630.5207812686,5705715.293852082,152.0,untreated,non-inoculated,observation,2022-08-30
563633.879877103,5705715.293852082,147.0,untreated,non-inoculated,observation,2022-08-25
563637.2389729376,5705715.293852082,146.0,untreated,non-inoculated,observation,2022-08-24
563640.598068772,5705715.293852082,148.0,untreated,non-inoculated,observation,2022-08-26
563643.9571646064,5705715.293852082,142.0,untreated,non-inoculated,observation,2022-08-20
563647.316260441,5705715.293852082,142.0,untreated,non-inoculated,observation,2022-08-20
563650.6753562754,5705715.293852082,156.0,untreated,non-inoculated,observation,2022-09-03
563654.0344521098,5705715.293852082,140.0,untreated,non-inoculated,observation,2022-08-18
563657.3935479443,5705715.293852082,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705715.293852082,148.0,untreated,non-inoculated,observation,2022-08-26
563664.1117396132,5705715.293852082,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705715.293852082,167.0,untreated,non-inoculated,observation,2022-09-14
563674.1890271166,5705715.293852082,167.0,untreated,non-inoculated,observation,2022-09-14
563596.929822924,5705711.934756248,146.0,untreated,non-inoculated,observation,2022-08-24
563600.2889187584,5705711.934756248,145.0,untreated,non-inoculated,observation,2022-08-23
563603.6480145928,5705711.934756248,153.0,untreated,non-inoculated,observation,2022-08-31
563607.0071104274,5705711.934756248,144.0,untreated,non-inoculated,observation,2022-08-22
563610.3662062618,5705711.934756248,166.0,untreated,non-inoculated,observation,2022-09-13
563613.7253020962,5705711.934756248,125.0,untreated,non-inoculated,observation,2022-08-03
563617.0843979308,5705711.934756248,145.0,untreated,non-inoculated,observation,2022-08-23
563620.4434937652,5705711.934756248,145.0,untreated,non-inoculated,observation,2022-08-23
563623.8025895996,5705711.934756248,125.0,untreated,non-inoculated,observation,2022-08-03
563627.1616854342,5705711.934756248,144.0,untreated,non-inoculated,observation,2022-08-22
563630.5207812686,5705711.934756248,152.0,untreated,non-inoculated,observation,2022-08-30
563633.879877103,5705711.934756248,147.0,untreated,non-inoculated,observation,2022-08-25
563637.2389729376,5705711.934756248,146.0,untreated,non-inoculated,observation,2022-08-24
563640.598068772,5705711.934756248,148.0,untreated,non-inoculated,observation,2022-08-26
563643.9571646064,5705711.934756248,142.0,untreated,non-inoculated,observation,2022-08-20
563647.316260441,5705711.934756248,142.0,untreated,non-inoculated,observation,2022-08-20
563650.6753562754,5705711.934756248,156.0,untreated,non-inoculated,observation,2022-09-03
563654.0344521098,5705711.934756248,140.0,untreated,non-inoculated,observation,2022-08-18
563657.3935479443,5705711.934756248,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705711.934756248,148.0,untreated,non-inoculated,observation,2022-08-26
563664.1117396132,5705711.934756248,166.0,untreated,non-inoculated,observation,2022-09-13
563670.8299312822,5705711.934756248,167.0,untreated,non-inoculated,observation,2022-09-14
563674.1890271166,5705711.934756248,167.0,untreated,non-inoculated,observation,2022-09-14
563677.5481229511,5705711.934756248,167.0,untreated,non-inoculated,observation,2022-09-14
563680.9072187856,5705711.934756248,140.0,untreated,non-inoculated,observation,2022-08-18
563684.26631462,5705711.934756248,166.0,untreated,non-inoculated,observation,2022-09-13
563687.6254104545,5705711.934756248,167.0,untreated,non-inoculated,observation,2022-09-14
563593.5707270895,5705708.575660413,153.0,untreated,non-inoculated,observation,2022-08-31
563596.929822924,5705708.575660413,146.0,untreated,non-inoculated,observation,2022-08-24
563600.2889187584,5705708.575660413,145.0,untreated,non-inoculated,observation,2022-08-23
563603.6480145928,5705708.575660413,153.0,untreated,non-inoculated,observation,2022-08-31
563607.0071104274,5705708.575660413,153.0,untreated,non-inoculated,observation,2022-08-31
563613.7253020962,5705708.575660413,152.0,untreated,non-inoculated,observation,2022-08-30
563617.0843979308,5705708.575660413,167.0,untreated,non-inoculated,observation,2022-09-14
563620.4434937652,5705708.575660413,167.0,untreated,non-inoculated,observation,2022-09-14
563623.8025895996,5705708.575660413,142.0,untreated,non-inoculated,observation,2022-08-20
563627.1616854342,5705708.575660413,125.0,untreated,non-inoculated,observation,2022-08-03
563630.5207812686,5705708.575660413,153.0,untreated,non-inoculated,observation,2022-08-31
563633.879877103,5705708.575660413,144.0,untreated,non-inoculated,observation,2022-08-22
563637.2389729376,5705708.575660413,163.0,untreated,non-inoculated,observation,2022-09-10
563640.598068772,5705708.575660413,125.0,untreated,non-inoculated,observation,2022-08-03
563643.9571646064,5705708.575660413,155.0,untreated,non-inoculated,observation,2022-09-02
563647.316260441,5705708.575660413,155.0,untreated,non-inoculated,observation,2022-09-02
563650.6753562754,5705708.575660413,140.0,untreated,non-inoculated,observation,2022-08-18
563654.0344521098,5705708.575660413,125.0,untreated,non-inoculated,observation,2022-08-03
563657.3935479443,5705708.575660413,166.0,untreated,non-inoculated,observation,2022-09-13
563660.7526437788,5705708.575660413,156.0,untreated,non-inoculated,observation,2022-09-03
563664.1117396132,5705708.575660413,166.0,untreated,non-inoculated,observation,2022-09-13
563667.4708354477,5705708.575660413,167.0,untreated,non-inoculated,observation,2022-09-14
563670.8299312822,5705708.575660413,146.0,untreated,non-inoculated,observation,2022-08-24
563674.1890271166,5705708.575660413,146.0,untreated,non-inoculated,observation,2022-08-24
563680.9072187856,5705708.575660413,147.0,untreated,non-inoculated,observation,2022-08-25
563684.26631462,5705708.575660413,132.0,untreated,non-inoculated,observation,2022-08-10
563687.6254104545,5705708.575660413,167.0,untreated,non-inoculated,observation,2022-09-14
563593.5707270895,5705705.216564579,154.0,untreated,non-inoculated,observation,2022-09-01
563596.929822924,5705705.216564579,143.0,untreated,non-inoculated,observation,2022-08-21
563600.2889187584,5705705.216564579,125.0,untreated,non-inoculated,observation,2022-08-03
563603.6480145928,5705705.216564579,153.0,untreated,non-inoculated,observation,2022-08-31
563607.0071104274,5705705.216564579,153.0,untreated,non-inoculated,observation,2022-08-31
563613.7253020962,5705705.216564579,152.0,untreated,non-inoculated,observation,2022-08-30
563617.0843979308,5705705.216564579,152.0,untreated,non-inoculated,observation,2022-08-30
563620.4434937652,5705705.216564579,167.0,untreated,non-inoculated,observation,2022-09-14
563623.8025895996,5705705.216564579,142.0,untreated,non-inoculated,observation,2022-08-20
563627.1616854342,5705705.216564579,125.0,untreated,non-inoculated,observation,2022-08-03
563630.5207812686,5705705.216564579,153.0,untreated,non-inoculated,observation,2022-08-31
563633.879877103,5705705.216564579,140.0,untreated,non-inoculated,observation,2022-08-18
563637.2389729376,5705705.216564579,125.0,untreated,non-inoculated,observation,2022-08-03
563640.598068772,5705705.216564579,142.0,untreated,non-inoculated,observation,2022-08-20
563643.9571646064,5705705.216564579,140.0,untreated,non-inoculated,observation,2022-08-18
563647.316260441,5705705.216564579,140.0,untreated,non-inoculated,observation,2022-08-18
563650.6753562754,5705705.216564579,143.0,untreated,non-inoculated,observation,2022-08-21
563654.0344521098,5705705.216564579,151.0,untreated,non-inoculated,observation,2022-08-29
563657.3935479443,5705705.216564579,153.0,untreated,non-inoculated,observation,2022-08-31
563660.7526437788,5705705.216564579,154.0,untreated,non-inoculated,observation,2022-09-01
563664.1117396132,5705705.216564579,144.0,untreated,non-inoculated,observation,2022-08-22
563667.4708354477,5705705.216564579,167.0,untreated,non-inoculated,observation,2022-09-14
563670.8299312822,5705705.216564579,167.0,untreated,non-inoculated,observation,2022-09-14
563674.1890271166,5705705.216564579,167.0,untreated,non-inoculated,observation,2022-09-14
563677.5481229511,5705705.216564579,153.0,untreated,non-inoculated,observation,2022-08-31
563680.9072187856,5705705.216564579,166.0,untreated,non-inoculated,observation,2022-09-13
563684.26631462,5705705.216564579,167.0,untreated,non-inoculated,observation,2022-09-14
563687.6254104545,5705705.216564579,154.0,untreated,non-inoculated,observation,2022-09-01
563593.5707270895,5705701.857468745,154.0,untreated,non-inoculated,observation,2022-09-01
563596.929822924,5705701.857468745,143.0,untreated,non-inoculated,observation,2022-08-21
563600.2889187584,5705701.857468745,125.0,untreated,non-inoculated,observation,2022-08-03
563603.6480145928,5705701.857468745,153.0,untreated,non-inoculated,observation,2022-08-31
563607.0071104274,5705701.857468745,153.0,untreated,non-inoculated,observation,2022-08-31
563613.7253020962,5705701.857468745,152.0,untreated,non-inoculated,observation,2022-08-30
563617.0843979308,5705701.857468745,152.0,untreated,non-inoculated,observation,2022-08-30
563620.4434937652,5705701.857468745,167.0,untreated,non-inoculated,observation,2022-09-14
563623.8025895996,5705701.857468745,142.0,untreated,non-inoculated,observation,2022-08-20
563627.1616854342,5705701.857468745,125.0,untreated,non-inoculated,observation,2022-08-03
563630.5207812686,5705701.857468745,153.0,untreated,non-inoculated,observation,2022-08-31
563633.879877103,5705701.857468745,140.0,untreated,non-inoculated,observation,2022-08-18
563637.2389729376,5705701.857468745,125.0,untreated,non-inoculated,observation,2022-08-03
563640.598068772,5705701.857468745,142.0,untreated,non-inoculated,observation,2022-08-20
563643.9571646064,5705701.857468745,140.0,untreated,non-inoculated,observation,2022-08-18
563647.316260441,5705701.857468745,140.0,untreated,non-inoculated,observation,2022-08-18
563650.6753562754,5705701.857468745,143.0,untreated,non-inoculated,observation,2022-08-21
563654.0344521098,5705701.857468745,151.0,untreated,non-inoculated,observation,2022-08-29
563657.3935479443,5705701.857468745,153.0,untreated,non-inoculated,observation,2022-08-31
563660.7526437788,5705701.857468745,154.0,untreated,non-inoculated,observation,2022-09-01
563664.1117396132,5705701.857468745,144.0,untreated,non-inoculated,observation,2022-08-22
563667.4708354477,5705701.857468745,167.0,untreated,non-inoculated,observation,2022-09-14
563670.8299312822,5705701.857468745,167.0,untreated,non-inoculated,observation,2022-09-14
563674.1890271166,5705701.857468745,167.0,untreated,non-inoculated,observation,2022-09-14
563677.5481229511,5705701.857468745,153.0,untreated,non-inoculated,observation,2022-08-31
563680.9072187856,5705701.857468745,166.0,untreated,non-inoculated,observation,2022-09-13
563684.26631462,5705701.857468745,167.0,untreated,non-inoculated,observation,2022-09-14
563593.5707270895,5705698.498372911,140.0,untreated,non-inoculated,observation,2022-08-18
563596.929822924,5705698.498372911,153.0,untreated,non-inoculated,observation,2022-08-31
563600.2889187584,5705698.498372911,144.0,untreated,non-inoculated,observation,2022-08-22
563603.6480145928,5705698.498372911,141.0,untreated,non-inoculated,observation,2022-08-19
563607.0071104274,5705698.498372911,154.0,untreated,non-inoculated,observation,2022-09-01
563610.3662062618,5705698.498372911,144.0,untreated,non-inoculated,observation,2022-08-22
563613.7253020962,5705698.498372911,160.0,untreated,non-inoculated,observation,2022-09-07
563617.0843979308,5705698.498372911,160.0,untreated,non-inoculated,observation,2022-09-07
563620.4434937652,5705698.498372911,132.0,untreated,non-inoculated,observation,2022-08-10
563623.8025895996,5705698.498372911,125.0,untreated,non-inoculated,observation,2022-08-03
563640.598068772,5705698.498372911,142.0,untreated,non-inoculated,observation,2022-08-20
563643.9571646064,5705698.498372911,142.0,untreated,non-inoculated,observation,2022-08-20
563647.316260441,5705698.498372911,140.0,untreated,non-inoculated,observation,2022-08-18
563650.6753562754,5705698.498372911,143.0,untreated,non-inoculated,observation,2022-08-21
563654.0344521098,5705698.498372911,151.0,untreated,non-inoculated,observation,2022-08-29
563657.3935479443,5705698.498372911,153.0,untreated,non-inoculated,observation,2022-08-31
563660.7526437788,5705698.498372911,167.0,untreated,non-inoculated,observation,2022-09-14
563664.1117396132,5705698.498372911,157.0,untreated,non-inoculated,observation,2022-09-04
563677.5481229511,5705698.498372911,166.0,untreated,non-inoculated,observation,2022-09-13
563680.9072187856,5705698.498372911,167.0,untreated,non-inoculated,observation,2022-09-14
563684.26631462,5705698.498372911,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705695.139277075,125.0,untreated,non-inoculated,observation,2022-08-03
563596.929822924,5705695.139277075,151.0,untreated,non-inoculated,observation,2022-08-29
563600.2889187584,5705695.139277075,140.0,untreated,non-inoculated,observation,2022-08-18
563603.6480145928,5705695.139277075,140.0,untreated,non-inoculated,observation,2022-08-18
563607.0071104274,5705695.139277075,159.0,untreated,non-inoculated,observation,2022-09-06
563610.3662062618,5705695.139277075,141.0,untreated,non-inoculated,observation,2022-08-19
563613.7253020962,5705695.139277075,154.0,untreated,non-inoculated,observation,2022-09-01
563617.0843979308,5705695.139277075,154.0,untreated,non-inoculated,observation,2022-09-01
563647.316260441,5705695.139277075,154.0,untreated,non-inoculated,observation,2022-09-01
563650.6753562754,5705695.139277075,150.0,untreated,non-inoculated,observation,2022-08-28
563654.0344521098,5705695.139277075,162.0,untreated,non-inoculated,observation,2022-09-09
563657.3935479443,5705695.139277075,146.0,untreated,non-inoculated,observation,2022-08-24
563660.7526437788,5705695.139277075,167.0,untreated,non-inoculated,observation,2022-09-14
563664.1117396132,5705695.139277075,157.0,untreated,non-inoculated,observation,2022-09-04
563677.5481229511,5705695.139277075,166.0,untreated,non-inoculated,observation,2022-09-13
563680.9072187856,5705695.139277075,167.0,untreated,non-inoculated,observation,2022-09-14
563684.26631462,5705695.139277075,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705691.780181241,125.0,untreated,non-inoculated,observation,2022-08-03
563596.929822924,5705691.780181241,151.0,untreated,non-inoculated,observation,2022-08-29
563600.2889187584,5705691.780181241,140.0,untreated,non-inoculated,observation,2022-08-18
563603.6480145928,5705691.780181241,140.0,untreated,non-inoculated,observation,2022-08-18
563607.0071104274,5705691.780181241,159.0,untreated,non-inoculated,observation,2022-09-06
563610.3662062618,5705691.780181241,141.0,untreated,non-inoculated,observation,2022-08-19
563613.7253020962,5705691.780181241,154.0,untreated,non-inoculated,observation,2022-09-01
563650.6753562754,5705691.780181241,150.0,untreated,non-inoculated,observation,2022-08-28
563654.0344521098,5705691.780181241,162.0,untreated,non-inoculated,observation,2022-09-09
563657.3935479443,5705691.780181241,146.0,untreated,non-inoculated,observation,2022-08-24
563660.7526437788,5705691.780181241,167.0,untreated,non-inoculated,observation,2022-09-14
563664.1117396132,5705691.780181241,157.0,untreated,non-inoculated,observation,2022-09-04
563677.5481229511,5705691.780181241,166.0,untreated,non-inoculated,observation,2022-09-13
563680.9072187856,5705691.780181241,167.0,untreated,non-inoculated,observation,2022-09-14
563684.26631462,5705691.780181241,166.0,untreated,non-inoculated,observation,2022-09-13
563593.5707270895,5705688.421085407,125.0,untreated,non-inoculated,observation,2022-08-03
563596.929822924,5705688.421085407,154.0,untreated,non-inoculated,observation,2022-09-01
563600.2889187584,5705688.421085407,125.0,untreated,non-inoculated,observation,2022-08-03
563603.6480145928,5705688.421085407,144.0,untreated,non-inoculated,observation,2022-08-22
563607.0071104274,5705688.421085407,144.0,untreated,non-inoculated,observation,2022-08-22
563610.3662062618,5705688.421085407,154.0,untreated,non-inoculated,observation,2022-09-01
563613.7253020962,5705688.421085407,125.0,untreated,non-inoculated,observation,2022-08-03
563650.6753562754,5705688.421085407,149.0,untreated,non-inoculated,observation,2022-08-27
563654.0344521098,5705688.421085407,143.0,untreated,non-inoculated,observation,2022-08-21
563657.3935479443,5705688.421085407,138.0,untreated,non-inoculated,observation,2022-08-16
563660.7526437788,5705688.421085407,154.0,untreated,non-inoculated,observation,2022-09-01
563664.1117396132,5705688.421085407,140.0,untreated,non-inoculated,observation,2022-08-18
563667.4708354477,5705688.421085407,154.0,untreated,non-inoculated,observation,2022-09-01
563670.8299312822,5705688.421085407,154.0,untreated,non-inoculated,observation,2022-09-01
563674.1890271166,5705688.421085407,142.0,untreated,non-inoculated,observation,2022-08-20
563677.5481229511,5705688.421085407,164.0,untreated,non-inoculated,observation,2022-09-11
563680.9072187856,5705688.421085407,167.0,untreated,non-inoculated,observation,2022-09-14
